date;CRIX
31.8.2018;667,54
3.9.2018;695,94
4.9.2018;693,5
5.9.2018;629,99
6.9.2018;592,65
7.9.2018;584,95
10.9.2018;560,54
11.9.2018;547,22
12.9.2018;548,93
13.9.2018;573,73
14.9.2018;585,83
17.9.2018;553,38
18.9.2018;566,02
19.9.2018;576,54
20.9.2018;583,91
21.9.2018;647,68
24.9.2018;627,08
25.9.2018;591,35
26.9.2018;615,06
27.9.2018;640,27
28.9.2018;633,14
1.10.2018;626,62
2.10.2018;624,19
3.10.2018;609,48
4.10.2018;624,11
5.10.2018;619,92
8.10.2018;630,48
9.10.2018;623,83
10.10.2018;618,84
11.10.2018;573,92
12.10.2018;574,77
15.10.2018;592,56
16.10.2018;599,28
17.10.2018;599,31
18.10.2018;592,82
19.10.2018;592,21
22.10.2018;592,8
23.10.2018;593,58
24.10.2018;594,78
25.10.2018;593,21
26.10.2018;592,12
29.10.2018;573,48
30.10.2018;573,88
31.10.2018;580,22
1.11.2018;581,34
2.11.2018;589,75
5.11.2018;605,28
6.11.2018;618,56
7.11.2018;625,36
8.11.2018;613,69
9.11.2018;603,29
12.11.2018;602,68
13.11.2018;597,36
14.11.2018;514,06
15.11.2018;514,63
16.11.2018;513,3
19.11.2018;457,31
20.11.2018;402,42
21.11.2018;412,38
22.11.2018;409,26
23.11.2018;386,38
26.11.2018;336,02
27.11.2018;339,2
28.11.2018;392,46
29.11.2018;376,66
30.11.2018;358,06
3.12.2018;344
4.12.2018;345,41
5.12.2018;331,74
6.12.2018;318,43
7.12.2018;292,04
10.12.2018;297,2
11.12.2018;291,24
12.12.2018;300,33
13.12.2018;282,35
14.12.2018;274,87
17.12.2018;313,98
18.12.2018;310,97
19.12.2018;334,07
20.12.2018;351,91
21.12.2018;342,84
24.12.2018;375,27
25.12.2018;353,46
26.12.2018;350,3
27.12.2018;328,78
28.12.2018;364,34
31.12.2018;343,56
1.1.2019;351,98
2.1.2019;369,72
3.1.2019;359,91
4.1.2019;360,8
7.1.2019;375,6
8.1.2019;374,31
9.1.2019;373,7
10.1.2019;334,53
11.1.2019;335,51
14.1.2019;338,16
15.1.2019;325,93
16.1.2019;329,24
17.1.2019;332,32
18.1.2019;329,12
21.1.2019;322,1
22.1.2019;327,76
23.1.2019;322,64
24.1.2019;325,54
25.1.2019;322,92
28.1.2019;304,44
29.1.2019;303,29
30.1.2019;311,72
31.1.2019;309,95
1.2.2019;311,42
4.2.2019;308,91
5.2.2019;308,87
6.2.2019;302,72
7.2.2019;302,82
8.2.2019;330,39
11.2.2019;328,69
12.2.2019;331,32
13.2.2019;326,41
14.2.2019;326,37
15.2.2019;326,24
18.2.2019;360,63
19.2.2019;367,22
20.2.2019;368,31
21.2.2019;362,4
22.2.2019;367,3
25.2.2019;355,35
26.2.2019;351,43
27.2.2019;342,45
28.2.2019;351,93
1.3.2019;355,23
4.3.2019;339,72
5.3.2019;354,84
6.3.2019;355,65
7.3.2019;358,23
8.3.2019;359,63
11.3.2019;352,43
12.3.2019;354,04
13.3.2019;353,92
14.3.2019;353,62
15.3.2019;360,81
18.3.2019;364,42
19.3.2019;367,29
20.3.2019;368,43
21.3.2019;363,12
22.3.2019;365,35
25.3.2019;356,48
26.3.2019;357,71
27.3.2019;369,13
28.3.2019;368,63
29.3.2019;375
1.4.2019;377,86
2.4.2019;434,07
3.4.2019;473,22
4.4.2019;436,54
5.4.2019;458,21
8.4.2019;475,14
9.4.2019;476,12
10.4.2019;492,57
11.4.2019;456,38
12.4.2019;454,78
15.4.2019;448,09
16.4.2019;465,34
17.4.2019;468,99
18.4.2019;477,06
19.4.2019;476,25
22.4.2019;479,75
23.4.2019;492,36
24.4.2019;473,1
25.4.2019;477,53
26.4.2019;449,85
29.4.2019;453,76
30.4.2019;464,78
1.5.2019;468,4
2.5.2019;474,92
3.5.2019;499,3
6.5.2019;502,49
7.5.2019;506,84
8.5.2019;507,13
9.5.2019;516,27
10.5.2019;539,44
13.5.2019;651,92
14.5.2019;654,76
15.5.2019;705,89
16.5.2019;688,85
17.5.2019;622,37
20.5.2019;677,09
21.5.2019;694,99
22.5.2019;686,3
23.5.2019;667,73
24.5.2019;696,3
27.5.2019;765,49
28.5.2019;759,48
29.5.2019;761,37
30.5.2019;750,18
31.5.2019;736,11
3.6.2019;742,8
4.6.2019;659,29
5.6.2019;678,73
6.6.2019;661,89
7.6.2019;693,55
10.6.2019;695,78
11.6.2019;692,03
12.6.2019;713,56
13.6.2019;718,99
14.6.2019;726,7
17.6.2019;798,45
18.6.2019;776,48
19.6.2019;785,83
20.6.2019;810,64
21.6.2019;846,97
24.6.2019;914,44
25.6.2019;940,52
26.6.2019;1102,4
27.6.2019;880,47
28.6.2019;983,62
1.7.2019;840,26
2.7.2019;873,54
3.7.2019;907,1
4.7.2019;941,38
5.7.2019;893,99
8.7.2019;970,57
9.7.2019;980,35
10.7.2019;936,51
11.7.2019;897,29
12.7.2019;901,91
15.7.2019;827,52
16.7.2019;738,07
17.7.2019;748,59
18.7.2019;809,9
19.7.2019;798,17
22.7.2019;778,55
23.7.2019;784,81
24.7.2019;752,44
25.7.2019;762,85
26.7.2019;770,09
29.7.2019;735,17
30.7.2019;747,85
31.7.2019;773,39
1.8.2019;791,93
2.8.2019;797,53
5.8.2019;883,32
6.8.2019;872,84
7.8.2019;877,49
8.8.2019;858,6
9.8.2019;866,77
12.8.2019;848,94
13.8.2019;816,23
14.8.2019;752,78
15.8.2019;750,37
16.8.2019;775,73
19.8.2019;794,06
20.8.2019;793,51
21.8.2019;750,49
22.8.2019;758,46
23.8.2019;775,05
26.8.2019;762,52
27.8.2019;753,25
28.8.2019;711,72
29.8.2019;701,52
30.8.2019;706,6
2.9.2019;747,4
3.9.2019;776,47
4.9.2019;778,15
5.9.2019;762,37
6.9.2019;751,19
9.9.2019;757,32
10.9.2019;736,06
11.9.2019;738,49
12.9.2019;754,28
13.9.2019;747,22
16.9.2019;749,17
17.9.2019;771,61
18.9.2019;770,18
19.9.2019;774,88
20.9.2019;765,91
23.9.2019;737,75
24.9.2019;636,58
25.9.2019;622,89
26.9.2019;605,57
27.9.2019;598,31
30.9.2019;621,79
1.10.2019;622,5
2.10.2019;620,68
3.10.2019;610,9
4.10.2019;617,1
7.10.2019;622,53
8.10.2019;617,35
9.10.2019;651,42
10.10.2019;647,65
11.10.2019;627,21
14.10.2019;633,1
15.10.2019;618,63
16.10.2019;602,04
17.10.2019;611,53
18.10.2019;603,8
21.10.2019;620,44
22.10.2019;617,24
23.10.2019;567,01
24.10.2019;570,34
25.10.2019;652,47
28.10.2019;703,13
29.10.2019;695,78
30.10.2019;692,38
31.10.2019;692,94
1.11.2019;688
4.11.2019;710,62
5.11.2019;705,68
6.11.2019;702,35
7.11.2019;691,62
8.11.2019;665,72
11.11.2019;662,23
12.11.2019;666,61
13.11.2019;663,96
14.11.2019;655,96
15.11.2019;640,73
18.11.2019;620,55
19.11.2019;612,58
20.11.2019;610,88
21.11.2019;571,68
22.11.2019;552,12
25.11.2019;537,04
26.11.2019;535,96
27.11.2019;566,55
28.11.2019;567,75
29.11.2019;578,83
2.12.2019;546,07
3.12.2019;546,82
4.12.2019;540,46
5.12.2019;551,43
6.12.2019;554,6
9.12.2019;544,39
10.12.2019;537,83
11.12.2019;534,76
12.12.2019;541,27
13.12.2019;541,08
16.12.2019;508,11
17.12.2019;483,03
18.12.2019;522,38
19.12.2019;522,09
20.12.2019;527,27
23.12.2019;539,11
24.12.2019;526,98
25.12.2019;527,1
26.12.2019;528,62
27.12.2019;527,02
30.12.2019;532,78
31.12.2019;523,93
1.1.2020;530,4
2.1.2020;509,33
3.1.2020;538,09
6.1.2020;560,83
7.1.2020;599,78
8.1.2020;585,92
9.1.2020;569,73
10.1.2020;593,68
13.1.2020;600,26
14.1.2020;647,72
15.1.2020;657,73
16.1.2020;651,71
17.1.2020;664,77
20.1.2020;648,5
21.1.2020;653,67
22.1.2020;648,39
23.1.2020;623,97
24.1.2020;632,42
27.1.2020;670,98
28.1.2020;676,42
29.1.2020;699,28
30.1.2020;717,19
31.1.2020;697,33
3.2.2020;703,17
4.2.2020;694,18
5.2.2020;736,27
6.2.2020;746,43
7.2.2020;744,96
10.2.2020;754,45
11.2.2020;788,53
12.2.2020;812,67
13.2.2020;798,62
14.2.2020;817,48
17.2.2020;751,18
18.2.2020;799,24
19.2.2020;792,03
20.2.2020;745,19
21.2.2020;756,42
24.2.2020;746,93
25.2.2020;722,69
26.2.2020;677,93
27.2.2020;686,39
28.2.2020;664,23
2.3.2020;686,83
3.3.2020;670,57
4.3.2020;668,58
5.3.2020;701,24
6.3.2020;704,71
9.3.2020;599,28
10.3.2020;608,2
11.3.2020;597,36
12.3.2020;454,85
13.3.2020;410,59
16.3.2020;379,71
17.3.2020;405,53
18.3.2020;403,3
19.3.2020;470,99
20.3.2020;462,64
23.3.2020;470,93
24.3.2020;502,36
25.3.2020;493,56
26.3.2020;497,38
27.3.2020;498,82
30.3.2020;478,47
31.3.2020;485,37
1.4.2020;466,22
2.4.2020;508,91
3.4.2020;509,88
6.4.2020;553,83
7.4.2020;555,43
8.4.2020;562,02
9.4.2020;555,61
10.4.2020;525,87
13.4.2020;518,45
14.4.2020;528,2
15.4.2020;513,46
16.4.2020;536,88
17.4.2020;542,9
20.4.2020;520,29
21.4.2020;529,34
22.4.2020;547,41
23.4.2020;578,95
24.4.2020;578,51
27.4.2020;590,53
28.4.2020;593,67
29.4.2020;666,69
30.4.2020;667,17
1.5.2020;661,02
4.5.2020;665,35
5.5.2020;668,87
6.5.2020;687,83
7.5.2020;729,04
8.5.2020;734,93
11.5.2020;644,38
12.5.2020;651,74
13.5.2020;675,5
14.5.2020;707,24
15.5.2020;681,9
18.5.2020;716,04
19.5.2020;711,19
20.5.2020;702,93
21.5.2020;667,52
22.5.2020;680,27
25.5.2020;665,3
26.5.2020;654
27.5.2020;678,76
28.5.2020;700,18
29.5.2020;698,35
1.6.2020;718,42
2.6.2020;712,51
3.6.2020;719,71
4.6.2020;734,04
5.6.2020;729,73
8.6.2020;726,53
9.6.2020;728,82
10.6.2020;739,85
11.6.2020;691,84
12.6.2020;705,3
15.6.2020;702,24
16.6.2020;706,56
17.6.2020;694,88
18.6.2020;698,32
19.6.2020;691,5
22.6.2020;715,02
23.6.2020;719,57
24.6.2020;693,39
25.6.2020;692,87
26.6.2020;684,73
29.6.2020;680,35
30.6.2020;677,69
1.7.2020;687,25
2.7.2020;671,6
3.7.2020;675,13
6.7.2020;696,28
7.7.2020;692,02
8.7.2020;711,59
9.7.2020;693,09
10.7.2020;694,34
13.7.2020;691,73
14.7.2020;696,83
15.7.2020;688,51
16.7.2020;682,68
17.7.2020;685,57
20.7.2020;685,61
21.7.2020;703,61
22.7.2020;705,04
23.7.2020;729,74
24.7.2020;733,07
27.7.2020;826,28
28.7.2020;840,48
29.7.2020;855,23
30.7.2020;854,4
31.7.2020;873,53
3.8.2020;902,12
4.8.2020;886,23
5.8.2020;916,34
6.8.2020;932,6
7.8.2020;896,92
10.8.2020;926,45
11.8.2020;888,93
12.8.2020;902,8
13.8.2020;902,55
14.8.2020;941
17.8.2020;976,76
18.8.2020;947,2
19.8.2020;913,05
20.8.2020;931,76
21.8.2020;912,74
24.8.2020;919,27
25.8.2020;880,01
26.8.2020;894,6
27.8.2020;874,73
28.8.2020;898,62
31.8.2020;928,99
1.9.2020;960,21
2.9.2020;903,78
3.9.2020;847,13
4.9.2020;836,68
7.9.2020;790,75
8.9.2020;777,95
9.9.2020;803,17
10.9.2020;805,59
11.9.2020;810,82
14.9.2020;832,71
15.9.2020;836,21
16.9.2020;849,59
17.9.2020;855,78
18.9.2020;847,53
21.9.2020;802,89
22.9.2020;803,49
23.9.2020;783,84
24.9.2020;816,13
25.9.2020;827,65
28.9.2020;841,57
29.9.2020;830,56
30.9.2020;827,03
1.10.2020;819,04
2.10.2020;807,16
5.10.2020;826,74
6.10.2020;810,49
7.10.2020;816,28
8.10.2020;836,33
9.10.2020;851,88
12.10.2020;893,29
13.10.2020;879,56
14.10.2020;873,67
15.10.2020;886,64
16.10.2020;865,44
19.10.2020;892,01
20.10.2020;895,65
21.10.2020;953,89
22.10.2020;988,72
23.10.2020;974,05
26.10.2020;973,54
27.10.2020;1017,28
28.10.2020;977,68
29.10.2020;996,32
30.10.2020;993,86
2.11.2020;999,78
3.11.2020;1000,15
4.11.2020;1023,89
5.11.2020;1090,11
6.11.2020;1126,97
9.11.2020;1120,69
10.11.2020;1118,28
11.11.2020;1148,09
12.11.2020;1167,63
13.11.2020;1179,71
16.11.2020;1211,8
17.11.2020;1273,01
18.11.2020;1261,95
19.11.2020;1289,29
20.11.2020;1340,46
23.11.2020;1395,37
24.11.2020;1462,16
25.11.2020;1426,43
26.11.2020;1287,94
27.11.2020;1275,12
30.11.2020;1462,5
1.12.2020;1430,88
2.12.2020;1436,65
3.12.2020;1457,96
4.12.2020;1418,02
7.12.2020;1421,53
8.12.2020;1383,85
9.12.2020;1369,93
10.12.2020;1369,35
11.12.2020;1336,79
14.12.2020;1418,27
15.12.2020;1438,18
16.12.2020;1530,47
17.12.2020;1655,2
18.12.2020;1655,12
21.12.2020;1632,34
22.12.2020;1664,49
23.12.2020;1627,5
24.12.2020;1628,22
25.12.2020;1697,59
28.12.2020;1870,91
29.12.2020;1867,91
30.12.2020;1972,05
31.12.2020;1993,76
1.1.2021;1998,79
4.1.2021;2221,86
5.1.2021;2401,32
6.1.2021;2575,21
7.1.2021;2765,6
8.1.2021;2695,76
11.1.2021;2345,88
12.1.2021;2416,99
13.1.2021;2553,19
14.1.2021;2761,96
15.1.2021;2530,08
18.1.2021;2614,93
19.1.2021;2691,19
20.1.2021;2596,51
21.1.2021;2358,2
22.1.2021;2479,68
25.1.2021;2509,73
26.1.2021;2422,26
27.1.2021;2375,42
28.1.2021;2454,03
29.1.2021;2564,23
1.2.2021;2539,09
2.2.2021;2721,76
3.2.2021;2848,32
4.2.2021;2881,27
5.2.2021;2929,61
8.2.2021;3302,61
9.2.2021;3511,51
10.2.2021;3382,63
11.2.2021;3562,43
12.2.2021;3650,75
15.2.2021;3713,44
16.2.2021;3668,68
17.2.2021;3920,48
18.2.2021;3969,49
19.2.2021;4228,54
22.2.2021;4052,58
23.2.2021;3577,89
24.2.2021;3688,04
25.2.2021;3681,72
26.2.2021;3473,24
1.3.2021;3649,81
2.3.2021;3563,88
3.3.2021;3785,52
4.3.2021;3621,9
5.3.2021;3687,58
8.3.2021;3919,35
9.3.2021;4107,55
10.3.2021;4179,14
11.3.2021;4264,14
12.3.2021;4159,1
15.3.2021;4165,57
16.3.2021;4134,14
17.3.2021;4292,59
18.3.2021;4209,61
19.3.2021;4357,36
22.3.2021;4124,37
23.3.2021;4070,79
24.3.2021;4001,52
25.3.2021;3854,61
26.3.2021;3990,4
29.3.2021;4266,42
30.3.2021;4370,51
31.3.2021;4346,49
1.4.2021;4430,67
2.4.2021;4474,66
5.4.2021;4580,58
6.4.2021;4609,95
7.4.2021;4367,46
8.4.2021;4535,21
9.4.2021;4587,86
12.4.2021;4858,6
13.4.2021;5157,36
14.4.2021;5094,11
15.4.2021;5297,99
16.4.2021;5218
19.4.2021;4718,6
20.4.2021;4834,26
21.4.2021;4799,76
22.4.2021;4638,62
23.4.2021;4411,6
26.4.2021;4683,7
27.4.2021;4801,38
28.4.2021;4896,46
29.4.2021;4738,68
30.4.2021;5064,14
3.5.2021;5323,49
4.5.2021;5191,92
5.5.2021;5453,98
6.5.2021;5406,46
7.5.2021;5505,19
10.5.2021;5483,72
11.5.2021;5628,78
12.5.2021;5472,25
13.5.2021;4900,16
14.5.2021;5247
17.5.2021;4625,03
18.5.2021;4580,56
19.5.2021;3842,11
20.5.2021;3979,97
21.5.2021;3457,02
24.5.2021;3786,86
25.5.2021;3575,47
26.5.2021;3799,57
27.5.2021;3824,1
28.5.2021;3506,36
31.5.2021;3637,79
1.6.2021;3565,44
2.6.2021;3830,5
3.6.2021;3879,05
4.6.2021;3700,82
7.6.2021;3628,77
8.6.2021;3333,39
9.6.2021;3559,56
10.6.2021;3520,11
11.6.2021;3511,31
14.6.2021;3726,1
15.6.2021;3732,62
16.6.2021;3598,74
17.6.2021;3505,59
18.6.2021;3269,11
21.6.2021;2951,58
22.6.2021;2855,21
23.6.2021;2918,72
24.6.2021;3126,55
25.6.2021;2891,2
28.6.2021;3126,35
29.6.2021;3300,69
30.6.2021;3207,44
1.7.2021;3036,25
2.7.2021;3052,11
5.7.2021;3165,17
6.7.2021;3199,71
7.7.2021;3265,59
8.7.2021;3063,1
9.7.2021;3073,48
12.7.2021;2972,44
13.7.2021;2896,03
14.7.2021;2938,58
15.7.2021;2842,95
16.7.2021;2842,83
19.7.2021;2715,36
20.7.2021;2632,57
21.7.2021;2815,98
22.7.2021;2914,9
23.7.2021;2889,69
26.7.2021;3479,75
27.7.2021;3290,16
28.7.2021;3475,32
29.7.2021;3442,94
30.7.2021;3477,27
2.8.2021;3555,93
3.8.2021;3440,88
4.8.2021;3631,65
5.8.2021;3721,15
6.8.2021;3903,51
9.8.2021;4180,51
10.8.2021;4175,66
11.8.2021;4362,72
12.8.2021;4133,28
13.8.2021;4353,24
16.8.2021;4415,74
17.8.2021;4335,77
18.8.2021;4258,21
19.8.2021;4459,84
20.8.2021;4644,05
23.8.2021;4737,86
24.8.2021;4607,78
25.8.2021;4629,66
26.8.2021;4452,39
27.8.2021;4621,39
30.8.2021;4685,57
31.8.2021;4645,16
1.9.2021;4822,25
2.9.2021;4937,84
3.9.2021;5086,16
6.9.2021;5181,07
7.9.2021;4550,09
8.9.2021;4599,44
9.9.2021;4591,17
10.9.2021;4459,3
13.9.2021;4391,3
14.9.2021;4525,1
15.9.2021;4714,99
16.9.2021;4663,08
17.9.2021;4596,39
20.9.2021;4195,92
21.9.2021;4000,25
22.9.2021;4186,52
23.9.2021;4320,14
24.9.2021;4063,71
27.9.2021;4122,57
28.9.2021;3957,42
29.9.2021;3937,05
30.9.2021;4158,44
1.10.2021;4591,11
4.10.2021;4712,77
5.10.2021;4846,3
6.10.2021;5098,12
7.10.2021;5044,14
8.10.2021;5088,16
11.10.2021;5176,29
12.10.2021;5045,8
13.10.2021;5190,42
14.10.2021;5333,96
15.10.2021;5571,32
18.10.2021;5511,69
19.10.2021;5685,64
20.10.2021;5961,8
21.10.2021;5746,98
22.10.2021;5628,25
25.10.2021;5806,64
26.10.2021;5782,75
27.10.2021;5475,52
28.10.2021;5734,76
29.10.2021;5880,45
1.11.2021;5816,76
2.11.2021;6016,94
3.11.2021;6052,7
4.11.2021;5905,73
5.11.2021;5921,71
8.11.2021;6343,4
9.11.2021;6434,41
10.11.2021;6254,08
11.11.2021;6236,03
12.11.2021;6167,65
15.11.2021;6115,05
16.11.2021;5680,71
17.11.2021;5741,71
18.11.2021;5483,42
19.11.2021;5602,66
22.11.2021;5388,01
23.11.2021;5648,56
24.11.2021;5541,83
25.11.2021;5745,73
26.11.2021;5307,08
29.11.2021;5635,37
30.11.2021;5688,17
1.12.2021;5630,49
2.12.2021;5665,81
3.12.2021;5289,24
6.12.2021;4948,15
7.12.2021;5080,08
8.12.2021;5160,88
9.12.2021;4849,67
10.12.2021;4852,9
13.12.2021;4588,92
14.12.2021;4696,1
15.12.2021;4896,5
16.12.2021;4797,86
17.12.2021;4616,86
20.12.2021;4727,74
21.12.2021;4862,69
22.12.2021;4910,33
23.12.2021;5098,25
24.12.2021;5082,28
27.12.2021;5130,86
28.12.2021;4777,49
29.12.2021;4698,75
30.12.2021;4675,95
31.12.2021;4554,93
3.1.2022;4602,04
4.1.2022;4654,46
5.1.2022;4399,78
6.1.2022;4297,24
7.1.2022;4108,6
10.1.2022;4015,11
11.1.2022;4172,96
12.1.2022;4325,7
13.1.2022;4214,22
14.1.2022;4253,04
17.1.2022;4165,28
18.1.2022;4097,54
19.1.2022;4072,2
20.1.2022;4172,39
21.1.2022;3679,88
24.1.2022;3471,58
25.1.2022;3423,95
26.1.2022;3462,96
27.1.2022;3282,69
28.1.2022;3486,02
31.1.2022;3595,18
1.2.2022;3641,49
2.2.2022;3561,65
3.2.2022;3422,71
4.2.2022;3834,32
7.2.2022;4164,98
8.2.2022;4149,46
9.2.2022;4246,73
10.2.2022;4127,31
11.2.2022;3920,18
14.2.2022;3899,7
15.2.2022;4120,17
16.2.2022;4132,42
17.2.2022;3824,13
18.2.2022;3727,44
21.2.2022;3558,58
22.2.2022;3507,91
23.2.2022;3516,77
24.2.2022;3563,27
25.2.2022;3641,31
28.2.2022;3885,53
1.3.2022;4076,38
2.3.2022;4044,22
3.3.2022;3873,04
4.3.2022;3646,06
7.3.2022;3461,92
8.3.2022;3556,54
9.3.2022;3823,04
10.3.2022;3662,76
11.3.2022;3547,97
14.3.2022;3573,44
15.3.2022;3679,13
16.3.2022;3784,78
17.3.2022;3820,18
18.3.2022;3936,87
21.3.2022;3889,87
22.3.2022;3977,42
23.3.2022;3980,56
24.3.2022;4152,69
25.3.2022;4160,97
28.3.2022;4519,44
29.3.2022;4513,88
30.3.2022;4477,63
31.3.2022;4333,58
1.4.2022;4474,88
4.4.2022;4458
5.4.2022;4457,36
6.4.2022;4197,42
7.4.2022;4172,36
8.4.2022;4123,37
11.4.2022;3827,22
12.4.2022;3776,13
13.4.2022;3936,69
14.4.2022;3816,09
15.4.2022;3867,24
18.4.2022;3886,18
19.4.2022;3984,32
20.4.2022;3951,62
21.4.2022;3931,89
22.4.2022;3799,99
25.4.2022;3848,69
26.4.2022;3647,58
27.4.2022;3685,63
28.4.2022;3787,94
29.4.2022;3614,01
2.5.2022;3623,73
3.5.2022;3547,05
4.5.2022;3771,19
5.5.2022;3455,01
6.5.2022;3420,24
9.5.2022;2869,72
10.5.2022;2912,02
11.5.2022;2604,01
12.5.2022;2492,91
13.5.2022;2651,7
16.5.2022;2608,95
17.5.2022;2656,34
18.5.2022;2574,17
19.5.2022;2616,9
20.5.2022;2568,34
23.5.2022;2576,92
24.5.2022;2580,14
25.5.2022;2593,13
26.5.2022;2505,9
27.5.2022;2447,36
30.5.2022;2616,42
31.5.2022;2682,63
1.6.2022;2543,46
2.6.2022;2556,65
3.6.2022;2479,05
6.6.2022;2630,81
7.6.2022;2600,67
8.6.2022;2523,34
9.6.2022;2513,89
10.6.2022;2407,91
13.6.2022;1885,9
14.6.2022;1829,5
15.6.2022;1796,43
16.6.2022;1717,55
17.6.2022;1698,69
20.6.2022;1689,61
21.6.2022;1746,81
22.6.2022;1680,19
23.6.2022;1753,2
24.6.2022;1825,3
27.6.2022;1785,43
28.6.2022;1731,42
29.6.2022;1708,32
30.6.2022;1592,9
1.7.2022;1637,99
4.7.2022;1689,93
5.7.2022;1731,21
6.7.2022;1733,41
7.7.2022;1858,42
8.7.2022;1851,5
11.7.2022;1731,81
12.7.2022;1624,6
13.7.2022;1653,21
14.7.2022;1758,78
15.7.2022;1822,69
18.7.2022;1933,15
19.7.2022;2077,44
20.7.2022;2081,63
21.7.2022;2066,09
22.7.2022;2006,31
25.7.2022;1949,19
26.7.2022;1839,55
27.7.2022;2041,29
28.7.2022;2154,99
29.7.2022;2170,78
1.8.2022;2076,32
2.8.2022;2081,33
3.8.2022;2124,78
4.8.2022;2046,47
5.8.2022;2111,22
8.8.2022;2213,66
9.8.2022;2123,29
10.8.2022;2208,94
11.8.2022;2270,27
12.8.2022;2278,81
15.8.2022;2251,06
16.8.2022;2248,68
17.8.2022;2189,22
18.8.2022;2199,87
19.8.2022;2007,41
22.8.2022;1947,34
23.8.2022;2005,64
24.8.2022;2026,83
25.8.2022;2032,12
26.8.2022;1915,35
29.8.2022;1871,96
30.8.2022;1867,39
31.8.2022;1894,11
1.9.2022;1867,24
2.9.2022;1868,3
5.9.2022;1869,39
6.9.2022;1808,75
7.9.2022;1822,53
8.9.2022;1876,78
9.9.2022;2015,54
12.9.2022;2084,66
13.9.2022;1910,09
14.9.2022;1890,7
15.9.2022;1841,67
16.9.2022;1810,27
19.9.2022;1785,78
20.9.2022;1754,73
21.9.2022;1745,5
22.9.2022;1776,39
23.9.2022;1734,95
26.9.2022;1770,85
27.9.2022;1756,01
28.9.2022;1787,26
29.9.2022;1780,7
30.9.2022;1793,1
3.10.2022;1785,78
4.10.2022;1846,61
5.10.2022;1839,11
6.10.2022;1835,73
7.10.2022;1792,12
10.10.2022;1766,47
11.10.2022;1736,42
12.10.2022;1749,71
13.10.2022;1758,11
14.10.2022;1749,27
17.10.2022;1779,24
18.10.2022;1750,4
19.10.2022;1749,25
20.10.2022;1728,41
21.10.2022;1745,76
24.10.2022;1771,91
25.10.2022;1889,83
26.10.2022;1940,91
27.10.2022;1932,63
28.10.2022;1934,69
31.10.2022;1934,06
1.11.2022;1942,29
2.11.2022;1912,24
3.11.2022;1922,77
4.11.2022;2025,57
7.11.2022;1982,46
8.11.2022;1708,61
9.11.2022;1562,4
10.11.2022;1702,99
11.11.2022;1574,62
14.11.2022;1537,66
15.11.2022;1587,57
16.11.2022;1554,27
17.11.2022;1557,12
18.11.2022;1558,44
21.11.2022;1460,46
